	Kingdom	Phylum	Class	Order	Family	Genus
ASV1547	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Litorimonas
ASV1654	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Litorimonas
ASV1727	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Litorimonas
ASV1944	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Litorimonas
ASV2345	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Litorimonas
ASV2760	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Litorimonas
ASV1020	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Robiginitomaculum
ASV1749	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Amphiplicatus
ASV2484	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Aquisalinus
ASV2000	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Marinicaulis
ASV538	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Marinicaulis
ASV563	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Marinicaulis
ASV1859	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula
ASV1934	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula
ASV2188	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula
ASV649	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula
ASV1329	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularculaceae UG
ASV1525	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularculaceae UG
ASV1596	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularculaceae UG
ASV1873	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularculaceae UG
ASV1559	Bacteria	Pseudomonadota	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus
ASV2395	Bacteria	Pseudomonadota	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus
ASV2757	Bacteria	Pseudomonadota	Alphaproteobacteria	Defluviicoccales	Defluviicoccales	Defluviicoccales
ASV1822	Bacteria	Pseudomonadota	Alphaproteobacteria	Holosporales	Holosporaceae	Holosporaceae
ASV1969	Bacteria	Pseudomonadota	Alphaproteobacteria	Holosporales	Holosporaceae	Holosporaceae
ASV840	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Methylobacterium
ASV1447	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Filomicrobium
ASV1773	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Filomicrobium
ASV2133	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Filomicrobium
ASV541	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Filomicrobium
ASV849	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Filomicrobium
ASV1245	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales UF	Anderseniella
ASV1196	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales UF	Hyphomicrobiales UG
ASV1671	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales UF	Hyphomicrobiales UG
ASV1710	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales UF	Hyphomicrobiales UG
ASV2220	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales UF	Hyphomicrobiales UG
ASV2321	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales UF	Hyphomicrobiales UG
ASV823	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales UF	Hyphomicrobiales UG
ASV445	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methyloligellaceae	Methyloceanibacter
ASV880	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methyloligellaceae	Methyloceanibacter
ASV2130	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methyloligellaceae	Methyloligellaceae UG
ASV2389	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methyloligellaceae	Methyloligellaceae UG
ASV166	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
ASV326	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
ASV879	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Ahrensia
ASV2454	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Brucella
ASV2296	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Cohaesibacter
ASV2371	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Cohaesibacter
ASV2712	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Cohaesibacter
ASV2773	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Cohaesibacter
ASV2698	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Fulvimarina
ASV242	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Hoeflea
ASV2392	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Lentilitoribacter
ASV2319	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Oricola
ASV380	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Phyllobacterium
ASV1320	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Pseudahrensia
ASV1733	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Pseudahrensia
ASV1787	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Pseudahrensia
ASV475	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Pseudahrensia
ASV984	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Pseudahrensia
ASV1072	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae UG
ASV1895	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae UG
ASV1936	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae UG
ASV2052	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae UG
ASV2256	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae UG
ASV2309	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae UG
ASV2458	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae UG
ASV2475	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae UG
ASV2566	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae UG
ASV2705	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae UG
ASV668	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae UG
ASV147	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Roseitalea
ASV1951	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Roseitalea
ASV1218	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Pseudovibrio
ASV2014	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Pseudovibrio
ASV557	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium
ASV666	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium
ASV1012	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappiaceae UG
ASV1893	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappiaceae UG
ASV206	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappiaceae UG
ASV2562	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappiaceae UG
ASV2706	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappiaceae UG
ASV2709	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappiaceae UG
ASV2774	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappiaceae UG
ASV290	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappiaceae UG
ASV438	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappiaceae UG
ASV1434	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Fodinicurvataceae	Fodinicurvata
ASV2237	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Fodinicurvataceae	Fodinicurvata
ASV2249	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Fodinicurvataceae	Fodinicurvata
ASV2461	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Fodinicurvataceae	Fodinicurvata
ASV322	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Fodinicurvataceae	Fodinicurvata
ASV2159	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella
ASV1303	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniellaceae UG
ASV1355	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniellaceae UG
ASV1702	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniellaceae UG
ASV2011	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniellaceae UG
ASV2651	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniellaceae UG
ASV2679	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius
ASV2696	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius
ASV856	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius
ASV2119	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Thalassocola
ASV272	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Thalassocola
ASV373	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Thalassocola
ASV613	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Thalassocola
ASV1723	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellales	Kiloniellales
ASV25	Bacteria	Pseudomonadota	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas
ASV2722	Bacteria	Pseudomonadota	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas
ASV4	Bacteria	Pseudomonadota	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas
ASV1121	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV1405	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV1467	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV1598	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV1718	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV2066	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV2116	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV2126	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV2144	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV2248	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV2354	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV2433	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV2548	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV2599	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV2647	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV640	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV731	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae UG
ASV1047	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionales	Micavibrionales
ASV2450	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionales	Micavibrionales
ASV340	Bacteria	Pseudomonadota	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Paracaedibacteraceae UG
ASV1348	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvibaculales	Parvibaculales UF	Parvibaculales UG
ASV333	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvibaculales	Parvibaculales UF	Parvibaculales UG
ASV972	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvibaculales	Parvibaculales UF	Parvibaculales UG
ASV1070	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV1075	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV1170	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV139	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV1707	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV1797	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV1962	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV213	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV2185	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV2500	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV2575	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV2597	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV2661	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV312	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV45	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV506	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV519	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV643	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV92	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV96	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacterales UF	Pelagibacterales UG
ASV1282	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	Puniceispirillales UF	Puniceispirillales UG
ASV1473	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	Puniceispirillales UF	Puniceispirillales UG
ASV2405	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	Puniceispirillales UF	Puniceispirillales UG
ASV319	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	Puniceispirillales UF	Puniceispirillales UG
ASV795	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	Puniceispirillales UF	Puniceispirillales UG
ASV821	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	Puniceispirillales UF	Puniceispirillales UG
ASV135	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Actibacterium
ASV859	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Aestuariicoccus
ASV1372	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Aliiroseovarius
ASV535	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Arenibacterium
ASV853	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Arenibacterium
ASV1077	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Ascidiaceihabitans
ASV51	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Ascidiaceihabitans
ASV572	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Ascidiaceihabitans
ASV1476	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Cognatishimia
ASV1626	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Cognatishimia
ASV782	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Donghicola
ASV464	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Halovulum
ASV1309	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Jannaschia
ASV1940	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Jannaschia
ASV1946	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Jannaschia
ASV2446	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Jannaschia
ASV1590	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter
ASV1666	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Limibaculum
ASV1738	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Limibaculum
ASV1781	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Limibaculum
ASV719	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Limibaculum
ASV1078	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Limimaricola
ASV163	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Litoreibacter
ASV2777	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Litoreibacter
ASV928	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Litoreibacter
ASV282	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Maribius
ASV911	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marinibacterium
ASV926	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marinibacterium
ASV1519	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Maritimibacter
ASV1715	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Maritimibacter
ASV269	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Maritimibacter
ASV556	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Maritimibacter
ASV2298	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marivita
ASV1213	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Muriiphilus
ASV990	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Nautella
ASV46	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Nioella
ASV2581	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Oceanicella
ASV293	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Oceanicella
ASV292	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Octadecabacter
ASV1005	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1018	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1034	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1040	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1081	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1107	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV113	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1131	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1136	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1143	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1171	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1182	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1183	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1217	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1225	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
ASV1235	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae UG
